DrainI(1),DrainV(1),BulkI(1),BulkV(1),GateI(1),GateV(1),DrainI(2),DrainV(2),BulkI(2),BulkV(2),GateI(2),GateV(2),DrainI(3),DrainV(3),BulkI(3),BulkV(3),GateI(3),GateV(3),DrainI(4),DrainV(4),BulkI(4),BulkV(4),GateI(4),GateV(4),DrainI(5),DrainV(5),BulkI(5),BulkV(5),GateI(5),GateV(5),DrainI(6),DrainV(6),BulkI(6),BulkV(6),GateI(6),GateV(6),DrainI(7),DrainV(7),BulkI(7),BulkV(7),GateI(7),GateV(7)
4.2263E-9,1.0000E+0,12.1606E-12,-1.0000E+0,2.8991E-12,-3.0000E+0,5.6964E-9,1.0000E+0,13.3051E-12,-1.0000E+0,3.0673E-12,-2.5000E+0,6.8901E-9,1.0000E+0,13.5595E-12,-1.0000E+0,1.8898E-12,-2.0000E+0,7.9020E-9,1.0000E+0,12.2030E-12,-1.0000E+0,10.0061E-12,-1.5000E+0,8.7798E-9,1.0000E+0,13.2628E-12,-1.0000E+0,10.3846E-12,-1.0000E+0,9.5508E-9,1.0000E+0,10.4225E-12,-1.0000E+0,10.1323E-12,-500.0000E-3,10.2162E-9,1.0000E+0,11.0160E-12,-1.0000E+0,3.3617E-12,000.0000E-3
4.3143E-9,1.0500E+0,12.7540E-12,-1.0000E+0,-2.8622E-12,-3.0000E+0,5.8033E-9,1.0500E+0,12.7964E-12,-1.0000E+0,-1.2641E-12,-2.5000E+0,7.0398E-9,1.0500E+0,13.3476E-12,-1.0000E+0,3.2355E-12,-2.0000E+0,8.0765E-9,1.0500E+0,12.1182E-12,-1.0000E+0,333.8441E-15,-1.5000E+0,8.9485E-9,1.0500E+0,12.4997E-12,-1.0000E+0,7.3988E-12,-1.0000E+0,9.7260E-9,1.0500E+0,10.4225E-12,-1.0000E+0,10.5949E-12,-500.0000E-3,10.4547E-9,1.0500E+0,10.6768E-12,-1.0000E+0,5.9269E-12,000.0000E-3
4.4025E-9,1.1000E+0,11.7790E-12,-1.0000E+0,796.4324E-15,-3.0000E+0,5.9387E-9,1.1000E+0,14.4921E-12,-1.0000E+0,2.3944E-12,-2.5000E+0,7.1814E-9,1.1000E+0,13.9411E-12,-1.0000E+0,3.2355E-12,-2.0000E+0,8.2131E-9,1.1000E+0,10.5072E-12,-1.0000E+0,8.0717E-12,-1.5000E+0,9.1103E-9,1.1000E+0,13.3476E-12,-1.0000E+0,5.8428E-12,-1.0000E+0,9.8865E-9,1.1000E+0,10.6344E-12,-1.0000E+0,14.9685E-12,-500.0000E-3,10.5949E-9,1.1000E+0,10.1681E-12,-1.0000E+0,8.2820E-12,000.0000E-3
4.4873E-9,1.1500E+0,12.0334E-12,-1.0000E+0,-3.0725E-12,-3.0000E+0,6.0584E-9,1.1500E+0,13.4747E-12,-1.0000E+0,3.2355E-12,-2.5000E+0,7.3023E-9,1.1500E+0,13.3476E-12,-1.0000E+0,-2.7781E-12,-2.0000E+0,8.3706E-9,1.1500E+0,12.9236E-12,-1.0000E+0,9.5856E-12,-1.5000E+0,9.2752E-9,1.1500E+0,11.4823E-12,-1.0000E+0,7.5670E-12,-1.0000E+0,10.0478E-9,1.1500E+0,10.7192E-12,-1.0000E+0,10.6790E-12,-500.0000E-3,10.7828E-9,1.1500E+0,11.7366E-12,-1.0000E+0,-2.7360E-12,000.0000E-3
4.5695E-9,1.2000E+0,12.5844E-12,-1.0000E+0,712.3330E-15,-3.0000E+0,6.1571E-9,1.2000E+0,11.8214E-12,-1.0000E+0,2.2683E-12,-2.5000E+0,7.4394E-9,1.2000E+0,13.0508E-12,-1.0000E+0,-717.4955E-15,-2.0000E+0,8.5007E-9,1.2000E+0,14.0258E-12,-1.0000E+0,3.2355E-12,-1.5000E+0,9.4015E-9,1.2000E+0,12.1182E-12,-1.0000E+0,670.2694E-15,-1.0000E+0,10.2079E-9,1.2000E+0,11.1432E-12,-1.0000E+0,7.7773E-12,-500.0000E-3,10.9616E-9,1.2000E+0,11.1432E-12,-1.0000E+0,-1.1800E-12,000.0000E-3
4.6474E-9,1.2500E+0,12.1182E-12,-1.0000E+0,-843.6585E-15,-3.0000E+0,6.2595E-9,1.2500E+0,13.3900E-12,-1.0000E+0,3.6560E-12,-2.5000E+0,7.5522E-9,1.2500E+0,14.3650E-12,-1.0000E+0,3.5299E-12,-2.0000E+0,8.6467E-9,1.2500E+0,11.1855E-12,-1.0000E+0,11.0575E-12,-1.5000E+0,9.5617E-9,1.2500E+0,12.4573E-12,-1.0000E+0,1.3431E-12,-1.0000E+0,10.3621E-9,1.2500E+0,11.2703E-12,-1.0000E+0,8.5343E-12,-500.0000E-3,11.1266E-9,1.2500E+0,11.1007E-12,-1.0000E+0,2.5206E-12,000.0000E-3
4.7226E-9,1.3000E+0,11.8638E-12,-1.0000E+0,-2.0632E-12,-3.0000E+0,6.3498E-9,1.3000E+0,14.0258E-12,-1.0000E+0,-9.5067E-12,-2.5000E+0,7.6676E-9,1.3000E+0,13.5595E-12,-1.0000E+0,-1.5165E-12,-2.0000E+0,8.7863E-9,1.3000E+0,13.7291E-12,-1.0000E+0,12.4453E-12,-1.5000E+0,9.7180E-9,1.3000E+0,11.3975E-12,-1.0000E+0,11.0575E-12,-1.0000E+0,10.5486E-9,1.3000E+0,11.3127E-12,-1.0000E+0,7.6091E-12,-500.0000E-3,11.2965E-9,1.3000E+0,10.6768E-12,-1.0000E+0,6.0111E-12,000.0000E-3
4.8028E-9,1.3500E+0,12.6693E-12,-1.0000E+0,-1.1380E-12,-3.0000E+0,6.4524E-9,1.3500E+0,11.7790E-12,-1.0000E+0,-3.0725E-12,-2.5000E+0,7.7814E-9,1.3500E+0,14.1530E-12,-1.0000E+0,-2.9883E-12,-2.0000E+0,8.9135E-9,1.3500E+0,13.2204E-12,-1.0000E+0,12.9499E-12,-1.5000E+0,9.8707E-9,1.3500E+0,11.1855E-12,-1.0000E+0,11.9406E-12,-1.0000E+0,10.6812E-9,1.3500E+0,9.9137E-12,-1.0000E+0,7.4409E-12,-500.0000E-3,11.4290E-9,1.3500E+0,11.1432E-12,-1.0000E+0,4.7915E-12,000.0000E-3
4.8663E-9,1.4000E+0,9.9986E-12,-1.0000E+0,2.8150E-12,-3.0000E+0,6.5597E-9,1.4000E+0,14.1530E-12,-1.0000E+0,-2.7781E-12,-2.5000E+0,7.8972E-9,1.4000E+0,14.6617E-12,-1.0000E+0,-2.9883E-12,-2.0000E+0,9.0232E-9,1.4000E+0,12.2030E-12,-1.0000E+0,7.4829E-12,-1.5000E+0,10.0123E-9,1.4000E+0,11.6094E-12,-1.0000E+0,7.9035E-12,-1.0000E+0,10.8629E-9,1.4000E+0,11.9910E-12,-1.0000E+0,4.3289E-12,-500.0000E-3,11.6094E-9,1.4000E+0,8.9387E-12,-1.0000E+0,6.7260E-12,000.0000E-3
4.9418E-9,1.4500E+0,10.0409E-12,-1.0000E+0,3.4878E-12,-3.0000E+0,6.6485E-9,1.4500E+0,12.1606E-12,-1.0000E+0,1.8057E-12,-2.5000E+0,8.0152E-9,1.4500E+0,14.5769E-12,-1.0000E+0,207.6950E-15,-2.0000E+0,9.1833E-9,1.4500E+0,14.2378E-12,-1.0000E+0,7.4829E-12,-1.5000E+0,10.1496E-9,1.4500E+0,10.5496E-12,-1.0000E+0,5.7587E-12,-1.0000E+0,10.9730E-9,1.4500E+0,11.3127E-12,-1.0000E+0,7.5250E-12,-500.0000E-3,11.7543E-9,1.4500E+0,10.5072E-12,-1.0000E+0,9.9220E-12,000.0000E-3
5.0004E-9,1.5000E+0,12.5844E-12,-1.0000E+0,5.0438E-12,-3.0000E+0,6.7332E-9,1.5000E+0,11.9486E-12,-1.0000E+0,-1.9370E-12,-2.5000E+0,8.1226E-9,1.5000E+0,14.1530E-12,-1.0000E+0,5.0018E-12,-2.0000E+0,9.3093E-9,1.5000E+0,14.7889E-12,-1.0000E+0,15.0526E-12,-1.5000E+0,10.2576E-9,1.5000E+0,10.9736E-12,-1.0000E+0,1.3010E-12,-1.0000E+0,11.1644E-9,1.5000E+0,9.4898E-12,-1.0000E+0,5.2541E-12,-500.0000E-3,11.9243E-9,1.5000E+0,9.9137E-12,-1.0000E+0,7.9876E-12,000.0000E-3
