DrainI(1),DrainV(1),BulkI(1),BulkV(1),GateI(1),GateV(1),DrainI(2),DrainV(2),BulkI(2),BulkV(2),GateI(2),GateV(2),DrainI(3),DrainV(3),BulkI(3),BulkV(3),GateI(3),GateV(3),DrainI(4),DrainV(4),BulkI(4),BulkV(4),GateI(4),GateV(4),DrainI(5),DrainV(5),BulkI(5),BulkV(5),GateI(5),GateV(5),DrainI(6),DrainV(6),BulkI(6),BulkV(6),GateI(6),GateV(6),DrainI(7),DrainV(7),BulkI(7),BulkV(7),GateI(7),GateV(7)
-92.5488E-12,-2.3500E+0,4.1916E-12,-10.0000E+0,4.3714E-12,000.0000E-3,-95.7474E-12,-2.3500E+0,5.2938E-12,-10.0000E+0,14.2119E-12,-1.0000E+0,-104.1647E-12,-2.3500E+0,8.4732E-12,-10.0000E+0,10.6374E-12,-2.0000E+0,-106.6899E-12,-2.3500E+0,7.4558E-12,-10.0000E+0,5.1283E-12,-3.0000E+0,-109.5518E-12,-2.3500E+0,7.2015E-12,-10.0000E+0,2.8995E-12,-4.0000E+0,-109.3414E-12,-2.3500E+0,7.0319E-12,-10.0000E+0,2.7733E-12,-5.0000E+0,-102.4392E-12,-2.3500E+0,10.1689E-12,-10.0000E+0,12.3195E-12,-6.0000E+0
-100.3769E-12,-2.4000E+0,5.5481E-12,-10.0000E+0,5.0442E-12,000.0000E-3,-102.1867E-12,-2.4000E+0,5.8872E-12,-10.0000E+0,16.7352E-12,-1.0000E+0,-113.0029E-12,-2.4000E+0,7.2438E-12,-10.0000E+0,10.8897E-12,-2.0000E+0,-120.8310E-12,-2.4000E+0,7.0742E-12,-10.0000E+0,5.5489E-12,-3.0000E+0,-118.5583E-12,-2.4000E+0,7.6254E-12,-10.0000E+0,9.7963E-12,-4.0000E+0,-117.9270E-12,-2.4000E+0,10.2537E-12,-10.0000E+0,2.1425E-12,-5.0000E+0,-104.3752E-12,-2.4000E+0,8.4732E-12,-10.0000E+0,8.6188E-12,-6.0000E+0
-105.1748E-12,-2.4500E+0,2.9622E-12,-10.0000E+0,7.9880E-12,000.0000E-3,-111.5299E-12,-2.4500E+0,5.1666E-12,-10.0000E+0,14.5063E-12,-1.0000E+0,-117.8428E-12,-2.4500E+0,5.9297E-12,-10.0000E+0,8.8291E-12,-2.0000E+0,-127.9015E-12,-2.4500E+0,7.9221E-12,-10.0000E+0,8.8711E-12,-3.0000E+0,-126.8914E-12,-2.4500E+0,10.3809E-12,-10.0000E+0,9.0393E-12,-4.0000E+0,-119.2738E-12,-2.4500E+0,7.8373E-12,-10.0000E+0,6.8105E-12,-5.0000E+0,-111.5299E-12,-2.4500E+0,8.8548E-12,-10.0000E+0,16.2725E-12,-6.0000E+0
-109.7622E-12,-2.5000E+0,5.3362E-12,-10.0000E+0,6.1797E-12,000.0000E-3,-120.1997E-12,-2.5000E+0,6.0992E-12,-10.0000E+0,18.4173E-12,-1.0000E+0,-126.3864E-12,-2.5000E+0,6.0992E-12,-10.0000E+0,11.8990E-12,-2.0000E+0,-135.0562E-12,-2.5000E+0,6.9471E-12,-10.0000E+0,7.5254E-12,-3.0000E+0,-137.0343E-12,-2.5000E+0,9.2786E-12,-10.0000E+0,9.9225E-12,-4.0000E+0,-132.7835E-12,-2.5000E+0,9.3210E-12,-10.0000E+0,3.1098E-12,-5.0000E+0,-125.0396E-12,-2.5000E+0,8.8548E-12,-10.0000E+0,15.1371E-12,-6.0000E+0
-121.5885E-12,-2.5500E+0,5.2514E-12,-10.0000E+0,10.0066E-12,000.0000E-3,-130.9738E-12,-2.5500E+0,5.4209E-12,-10.0000E+0,21.4031E-12,-1.0000E+0,-137.4551E-12,-2.5500E+0,6.7775E-12,-10.0000E+0,3.5724E-12,-2.0000E+0,-138.4231E-12,-2.5500E+0,7.3710E-12,-10.0000E+0,5.4227E-12,-3.0000E+0,-148.0189E-12,-2.5500E+0,8.1341E-12,-10.0000E+0,9.0393E-12,-4.0000E+0,-148.8606E-12,-2.5500E+0,8.3885E-12,-10.0000E+0,4.5396E-12,-5.0000E+0,-131.7314E-12,-2.5500E+0,9.7874E-12,-10.0000E+0,15.4315E-12,-6.0000E+0
-125.7130E-12,-2.6000E+0,3.2590E-12,-10.0000E+0,12.2354E-12,000.0000E-3,-138.4652E-12,-2.6000E+0,6.4808E-12,-10.0000E+0,12.5298E-12,-1.0000E+0,-143.9365E-12,-2.6000E+0,4.7002E-12,-10.0000E+0,7.3151E-12,-2.0000E+0,-146.7563E-12,-2.6000E+0,8.0916E-12,-10.0000E+0,1.7220E-12,-3.0000E+0,-157.8671E-12,-2.6000E+0,9.4906E-12,-10.0000E+0,5.8012E-12,-4.0000E+0,-162.1178E-12,-2.6000E+0,9.8298E-12,-10.0000E+0,4.9601E-12,-5.0000E+0,-141.3692E-12,-2.6000E+0,9.7874E-12,-10.0000E+0,14.0858E-12,-6.0000E+0
-135.3929E-12,-2.6500E+0,4.0644E-12,-10.0000E+0,8.9552E-12,000.0000E-3,-154.0372E-12,-2.6500E+0,6.0568E-12,-10.0000E+0,11.3523E-12,-1.0000E+0,-157.8250E-12,-2.6500E+0,7.6254E-12,-10.0000E+0,13.4970E-12,-2.0000E+0,-158.2880E-12,-2.6500E+0,6.6927E-12,-10.0000E+0,9.3337E-12,-3.0000E+0,-171.4190E-12,-2.6500E+0,9.4906E-12,-10.0000E+0,6.1797E-12,-4.0000E+0,-167.4628E-12,-2.6500E+0,9.4483E-12,-10.0000E+0,3.5303E-12,-5.0000E+0,-152.5642E-12,-2.6500E+0,8.5580E-12,-10.0000E+0,7.3572E-12,-6.0000E+0
-143.8102E-12,-2.7000E+0,4.9122E-12,-10.0000E+0,13.1185E-12,000.0000E-3,-163.9696E-12,-2.7000E+0,6.6927E-12,-10.0000E+0,14.8848E-12,-1.0000E+0,-164.8114E-12,-2.7000E+0,6.8199E-12,-10.0000E+0,7.9039E-12,-2.0000E+0,-175.5855E-12,-2.7000E+0,7.9645E-12,-10.0000E+0,1.3435E-12,-3.0000E+0,-182.4877E-12,-2.7000E+0,9.5330E-12,-10.0000E+0,5.5489E-12,-4.0000E+0,-178.8262E-12,-2.7000E+0,10.0418E-12,-10.0000E+0,4.1190E-12,-5.0000E+0,-165.7373E-12,-2.7000E+0,9.0667E-12,-10.0000E+0,7.2310E-12,-6.0000E+0
-154.4160E-12,-2.7500E+0,3.6828E-12,-10.0000E+0,5.8433E-12,000.0000E-3,-177.6898E-12,-2.7500E+0,6.2264E-12,-10.0000E+0,6.1376E-12,-1.0000E+0,-179.8783E-12,-2.7500E+0,5.1666E-12,-10.0000E+0,11.9410E-12,-2.0000E+0,-191.9572E-12,-2.7500E+0,8.0916E-12,-10.0000E+0,5.7171E-12,-3.0000E+0,-191.1996E-12,-2.7500E+0,10.1689E-12,-10.0000E+0,4.6237E-12,-4.0000E+0,-192.1676E-12,-2.7500E+0,8.3461E-12,-10.0000E+0,4.5396E-12,-5.0000E+0,-178.4895E-12,-2.7500E+0,10.3809E-12,-10.0000E+0,19.0901E-12,-6.0000E+0
-169.8617E-12,-2.8000E+0,3.7252E-12,-10.0000E+0,11.2261E-12,000.0000E-3,-178.9524E-12,-2.8000E+0,7.3710E-12,-10.0000E+0,12.6139E-12,-1.0000E+0,-195.7449E-12,-2.8000E+0,6.6079E-12,-10.0000E+0,10.5953E-12,-2.0000E+0,-203.6993E-12,-2.8000E+0,5.8872E-12,-10.0000E+0,7.6936E-12,-3.0000E+0,-215.1889E-12,-2.8000E+0,9.9993E-12,-10.0000E+0,4.8340E-12,-4.0000E+0,-207.5713E-12,-2.8000E+0,9.6602E-12,-10.0000E+0,14.2960E-12,-5.0000E+0,-192.8410E-12,-2.8000E+0,9.4906E-12,-10.0000E+0,17.2398E-12,-6.0000E+0
-180.2992E-12,-2.8500E+0,4.9122E-12,-10.0000E+0,9.9645E-12,000.0000E-3,-188.2536E-12,-2.8500E+0,6.6927E-12,-10.0000E+0,6.6002E-12,-1.0000E+0,-218.1771E-12,-2.8500E+0,6.4384E-12,-10.0000E+0,6.9787E-12,-2.0000E+0,-214.8943E-12,-2.8500E+0,6.9895E-12,-10.0000E+0,3.5303E-12,-3.0000E+0,-226.9731E-12,-2.8500E+0,8.6852E-12,-10.0000E+0,1.9323E-12,-4.0000E+0,-226.5523E-12,-2.8500E+0,11.1016E-12,-10.0000E+0,6.2638E-12,-5.0000E+0,-212.7900E-12,-2.8500E+0,8.8548E-12,-10.0000E+0,13.8334E-12,-6.0000E+0
-196.7130E-12,-2.9000E+0,3.5557E-12,-10.0000E+0,5.4648E-12,000.0000E-3,-206.2666E-12,-2.9000E+0,7.4558E-12,-10.0000E+0,8.4085E-12,-1.0000E+0,-232.9494E-12,-2.9000E+0,6.2688E-12,-10.0000E+0,9.8383E-12,-2.0000E+0,-233.0336E-12,-2.9000E+0,7.5406E-12,-10.0000E+0,6.8946E-12,-3.0000E+0,-245.1124E-12,-2.9000E+0,9.8722E-12,-10.0000E+0,-675.0156E-15,-4.0000E+0,-245.1124E-12,-2.9000E+0,7.2015E-12,-10.0000E+0,6.4320E-12,-5.0000E+0,-242.7135E-12,-2.9000E+0,10.5080E-12,-10.0000E+0,11.5205E-12,-6.0000E+0
-205.5511E-12,-2.9500E+0,3.5133E-12,-10.0000E+0,11.1000E-12,000.0000E-3,-226.6365E-12,-2.9500E+0,6.9047E-12,-10.0000E+0,10.3850E-12,-1.0000E+0,-244.9020E-12,-2.9500E+0,8.1341E-12,-10.0000E+0,3.9088E-12,-2.0000E+0,-255.6761E-12,-2.9500E+0,6.9047E-12,-10.0000E+0,14.5063E-12,-3.0000E+0,-268.0496E-12,-2.9500E+0,8.2188E-12,-10.0000E+0,3.0257E-12,-4.0000E+0,-266.2819E-12,-2.9500E+0,8.8123E-12,-10.0000E+0,7.4834E-12,-5.0000E+0,-262.5783E-12,-2.9500E+0,9.7874E-12,-10.0000E+0,16.1043E-12,-6.0000E+0
